Can bus setup done...
Succeful to send start motor command
Succeful to send start motor command
Succeful to send start motor command
16.00 13.33 -0.38 0.63 -1.19 1.86
16.00 13.33 -0.38 0.63 -1.17 1.86
16.00 13.33 -0.38 0.63 -0.95 1.89
16.00 13.33 -0.38 0.63 -1.05 1.89
16.00 13.33 -0.38 0.63 -1.03 1.89
16.00 13.33 -0.38 0.63 -1.19 1.89
16.00 13.33 -0.38 0.63 -1.22 1.91
16.00 13.33 -0.38 0.63 -1.31 1.94
16.00 13.33 -0.38 0.63 -1.34 1.94
16.00 13.33 -0.38 0.63 -1.31 1.91
16.00 13.33 -0.38 0.63 -1.22 1.88
16.00 13.33 -0.38 0.63 -1.33 1.83
16.00 13.33 -0.38 0.63 -1.48 1.77
16.00 13.33 -0.38 0.63 -1.25 1.72
16.00 13.33 -0.38 0.63 -1.23 1.72
16.00 13.33 -0.38 0.63 -1.23 1.73
16.00 13.33 -0.38 0.63 -1.02 1.73
16.00 13.33 -0.38 0.63 -1.13 1.77
16.00 13.33 -0.38 0.63 -1.22 1.78
16.00 13.33 -0.38 0.63 -1.14 1.78
16.00 13.33 -0.38 0.63 -1.33 1.77
16.00 13.33 -0.38 0.63 -1.25 1.80
16.00 13.33 -0.38 0.63 -1.38 1.78
16.00 13.33 -0.38 0.63 -1.23 1.80
16.00 13.33 -0.38 0.63 -1.28 1.83
16.00 13.33 -0.38 0.63 -1.16 1.80
16.00 13.33 -0.38 0.63 -1.39 1.81
16.00 13.33 -0.38 0.63 -1.27 1.83
16.00 13.33 -0.38 0.63 -1.23 1.81
16.00 13.33 -0.38 0.63 -1.30 1.84
16.00 13.33 -0.38 0.63 -1.17 1.84
16.00 13.33 -0.38 0.63 -1.36 1.86
16.00 13.33 -0.38 0.63 -1.38 1.86
16.00 13.33 -0.38 0.63 -1.13 1.88
16.00 13.33 -0.38 0.63 -1.09 1.84
16.00 13.33 -0.38 0.63 -1.36 1.83
16.00 13.33 -0.38 0.63 -1.34 1.86
16.00 13.33 -0.38 0.63 -1.16 1.84
16.00 13.33 -0.38 0.63 -1.13 1.88
16.00 13.33 -0.38 0.63 -1.19 1.84
16.00 13.33 -0.38 0.63 -1.22 1.88
16.00 13.33 -0.38 0.63 -1.16 1.84
16.00 13.33 -0.38 0.63 -1.25 1.92
16.00 13.33 -0.38 0.63 -1.23 1.86
16.00 13.33 -0.38 0.63 -1.02 1.92
16.00 13.33 -0.38 0.63 -1.00 1.94
16.00 13.33 -0.38 0.63 -1.09 1.97
16.00 13.33 -0.38 0.63 -1.08 1.88
16.00 13.33 -0.38 0.63 -1.06 1.83
16.00 13.33 -0.38 0.63 -1.19 1.75
16.00 13.33 -0.38 0.63 -1.14 1.78
16.00 13.33 -0.38 0.63 -1.08 1.64
16.00 13.33 -0.38 0.63 -1.06 1.66
16.00 13.33 -0.38 0.63 -0.97 1.81
16.00 13.33 -0.38 0.63 -0.88 1.83
16.00 13.33 -0.38 0.63 -0.72 1.88
16.00 13.33 -0.38 0.63 -0.98 1.88
16.00 13.33 -0.38 0.63 -0.98 1.86
16.00 13.33 -0.38 0.63 -0.88 1.83
16.00 13.33 -0.38 0.63 -0.83 1.84
16.00 13.33 -0.38 0.63 -0.95 1.83
16.00 13.33 -0.38 0.63 -1.03 1.88
16.00 13.33 -0.38 0.63 -0.97 1.84
16.00 13.33 -0.38 0.63 -0.84 1.91
16.00 13.33 -0.38 0.63 -0.94 1.91
16.00 13.33 -0.38 0.63 -0.81 1.94
16.00 13.33 -0.38 0.63 -0.73 1.89
16.00 13.33 -0.38 0.63 -0.66 1.86
16.00 13.33 -0.38 0.63 -0.77 1.84
16.00 13.33 -0.38 0.63 -0.75 1.78
16.00 13.33 -0.38 0.63 -0.86 1.78
16.00 13.33 -0.38 0.63 -0.72 1.78
16.00 13.33 -0.38 0.63 -0.81 1.80
16.00 13.33 -0.38 0.63 -0.83 1.81
16.00 13.33 -0.38 0.63 -0.89 1.83
16.00 13.33 -0.38 0.63 -0.83 1.84
16.00 13.33 -0.38 0.63 -0.80 1.88
16.00 13.33 -0.38 0.63 -0.83 1.89
16.00 13.33 -0.38 0.63 -0.83 1.89
16.00 13.33 -0.38 0.63 -0.73 1.86
16.00 13.33 -0.38 0.63 -0.83 1.80
16.00 13.33 -0.38 0.63 -0.81 1.81
16.00 13.33 -0.38 0.63 -0.78 1.80
16.00 13.33 -0.38 0.63 -0.84 1.77
16.00 13.33 -0.38 0.63 -0.80 1.77
16.00 13.33 -0.38 0.63 -0.80 1.73
16.00 13.33 -0.38 0.63 -0.81 1.73
16.00 13.33 -0.38 0.63 -0.77 1.77
16.00 13.33 -0.38 0.63 -0.77 1.80
16.00 13.33 -0.38 0.63 -0.83 1.80
16.00 13.33 -0.38 0.63 -0.86 1.81
16.00 13.33 -0.38 0.63 -0.88 1.83
16.00 13.33 -0.38 0.63 -0.80 1.86
16.00 13.33 -0.38 0.63 -0.75 1.84
16.00 13.33 -0.38 0.63 -0.77 1.84
16.00 13.33 -0.38 0.63 -0.81 1.83
16.00 13.33 -0.38 0.63 -0.83 1.81
16.00 13.33 -0.38 0.63 -0.92 1.84
16.00 13.33 -0.38 0.63 -0.86 1.88
16.00 13.33 -0.38 0.63 -0.72 1.86
16.00 13.33 -0.38 0.63 -0.83 1.86
16.00 13.33 -0.38 0.63 -0.83 1.81
16.00 13.33 -0.38 0.63 -0.86 1.91
16.00 13.33 -0.38 0.63 -0.86 1.91
16.00 13.33 -0.38 0.63 -0.84 1.94
16.00 13.33 -0.38 0.63 -0.84 1.92
16.00 13.33 -0.38 0.63 -0.72 1.89
16.00 13.33 -0.38 0.63 -0.84 1.89
16.00 13.33 -0.38 0.63 -0.81 1.81
16.00 13.33 -0.38 0.63 -0.89 1.73
16.00 13.33 -0.38 0.63 -0.97 1.84
16.00 13.33 -0.38 0.63 -0.95 1.84
16.00 13.33 -0.38 0.63 -0.92 1.84
16.00 13.33 -0.38 0.63 -1.13 1.88
16.00 13.33 -0.38 0.63 -1.00 1.88
16.00 13.33 -0.38 0.63 -0.95 1.91
16.00 13.33 -0.38 0.63 -1.05 1.88
16.00 13.33 -0.38 0.63 -0.89 1.86
16.00 13.33 -0.38 0.63 -1.00 1.84
16.00 13.33 -0.38 0.63 -0.78 1.88
16.00 13.33 -0.38 0.63 -1.02 1.86
16.00 13.33 -0.38 0.63 -0.98 1.88
16.00 13.33 -0.38 0.63 -0.94 1.84
16.00 13.33 -0.38 0.63 -0.98 1.86
16.00 13.33 -0.38 0.63 -1.03 1.86
16.00 13.33 -0.38 0.63 -1.09 1.84
16.00 13.33 -0.38 0.63 -0.92 1.84
16.00 13.33 -0.38 0.63 -1.05 1.83
16.00 13.33 -0.38 0.63 -0.98 1.86
16.00 13.33 -0.38 0.63 -1.13 1.83
16.00 13.33 -0.38 0.63 -0.94 1.86
16.00 13.33 -0.38 0.63 -1.09 1.86
16.00 13.33 -0.38 0.63 -1.05 1.81
16.00 13.33 -0.38 0.63 -1.06 1.86
16.00 13.33 -0.38 0.63 -1.03 1.83
16.00 13.33 -0.38 0.63 -1.08 1.83
16.00 13.33 -0.38 0.63 -1.13 1.88
16.00 13.33 -0.38 0.63 -1.03 1.84
16.00 13.33 -0.38 0.63 -1.08 1.86
16.00 13.33 -0.38 0.63 -1.02 1.84
16.00 13.33 -0.38 0.63 -1.11 1.88
16.00 13.33 -0.38 0.63 -1.05 1.83
16.00 13.33 -0.38 0.63 -1.13 1.83
16.00 13.33 -0.38 0.63 -1.06 1.83
16.00 13.33 -0.38 0.63 -1.23 1.83
16.00 13.33 -0.38 0.63 -1.05 1.88
16.00 13.33 -0.38 0.63 -1.08 1.91
16.00 13.33 -0.38 0.63 -1.08 1.83
16.00 13.33 -0.38 0.63 -1.06 1.88
16.00 13.33 -0.38 0.63 -1.08 1.80
16.00 13.33 -0.38 0.63 -1.06 1.88
16.00 13.33 -0.38 0.63 -1.16 1.84
16.00 13.33 -0.38 0.63 -1.17 1.75
16.00 13.33 -0.38 0.63 -1.20 1.86
16.00 13.33 -0.38 0.63 -1.08 1.83
16.00 13.33 -0.38 0.63 -1.25 1.86
16.00 13.33 -0.38 0.63 -1.20 1.81
16.00 13.33 -0.38 0.63 -1.25 1.86
16.00 13.33 -0.38 0.63 -1.17 1.88
16.00 13.33 -0.38 0.63 -1.30 1.91
16.00 13.33 -0.38 0.63 -1.30 1.95
16.00 13.33 -0.38 0.63 -1.30 1.97
16.00 13.33 -0.38 0.63 -1.34 1.98
16.00 13.33 -0.38 0.63 -1.22 1.97
16.00 13.33 -0.38 0.63 -1.41 2.05
16.00 13.33 -0.38 0.63 -1.28 1.84
16.00 13.33 -0.38 0.63 -1.44 1.69
16.00 13.33 -0.38 0.63 -1.41 1.78
16.00 13.33 -0.38 0.63 -1.30 1.63
16.00 13.33 -0.38 0.63 -1.44 1.64
16.00 13.33 -0.38 0.63 -1.44 1.86
16.00 13.33 -0.38 0.63 -1.47 1.89
16.00 13.33 -0.38 0.63 -1.59 1.97
16.00 13.33 -0.38 0.63 -1.52 1.92
16.00 13.33 -0.38 0.63 -1.44 1.86
16.00 13.33 -0.38 0.63 -1.56 1.88
16.00 13.33 -0.38 0.63 -1.42 1.88
16.00 13.33 -0.38 0.63 -1.30 1.84
16.00 13.33 -0.38 0.63 -1.38 1.91
16.00 13.33 -0.38 0.63 -1.47 1.86
16.00 13.33 -0.38 0.63 -1.36 1.86
16.00 13.33 -0.38 0.63 -1.52 1.88
16.00 13.33 -0.38 0.63 -1.44 1.91
16.00 13.33 -0.38 0.63 -1.56 1.88
16.00 13.33 -0.38 0.63 -1.67 1.84
16.00 13.33 -0.38 0.63 -1.59 1.88
16.00 13.33 -0.38 0.63 -1.70 1.89
16.00 13.33 -0.38 0.63 -1.59 1.83
16.00 13.33 -0.38 0.63 -1.50 1.84
16.00 13.33 -0.38 0.63 -1.45 1.86
16.00 13.33 -0.38 0.63 -1.50 1.84
16.00 13.33 -0.38 0.63 -1.52 1.84
16.00 13.33 -0.38 0.63 -1.50 1.84
16.00 13.33 -0.38 0.63 -1.47 1.81
16.00 13.33 -0.38 0.63 -1.45 1.86
16.00 13.33 -0.38 0.63 -1.53 1.91
16.00 13.33 -0.38 0.63 -1.53 1.88
16.00 13.33 -0.38 0.63 -1.50 1.89
16.00 13.33 -0.38 0.63 -1.48 1.97
16.00 13.33 -0.38 0.63 -1.44 1.95
16.00 13.33 -0.38 0.63 -1.45 1.98
16.00 13.33 -0.38 0.63 -1.31 2.00
16.00 13.33 -0.38 0.63 -1.47 1.95
16.00 13.33 -0.38 0.63 -1.30 2.03
16.00 13.33 -0.38 0.63 -1.52 2.02
16.00 13.33 -0.38 0.63 -1.33 2.13
16.00 13.33 -0.38 0.63 -1.55 2.11
16.00 13.33 -0.38 0.63 -1.52 1.98
16.00 13.33 -0.38 0.63 -1.28 1.89
16.00 13.33 -0.38 0.63 -1.39 2.00
16.00 13.33 -0.38 0.63 -1.48 2.02
16.00 13.33 -0.38 0.63 -1.48 1.91
16.00 13.33 -0.38 0.63 -1.27 1.84
16.00 13.33 -0.38 0.63 -1.19 1.91
16.00 13.33 -0.38 0.63 -1.39 2.09
16.00 13.33 -0.38 0.63 -1.28 2.09
16.00 13.33 -0.38 0.63 -1.23 2.09
16.00 13.33 -0.38 0.63 -1.30 2.09
16.00 13.33 -0.38 0.63 -1.38 2.09
16.00 13.33 -0.38 0.63 -1.19 2.09
16.00 13.33 -0.38 0.63 -1.28 2.09
16.00 13.33 -0.38 0.63 -1.23 2.09
16.00 13.33 -0.38 0.63 -1.11 2.09
16.00 13.33 -0.38 0.63 -1.02 2.09
16.00 13.33 -0.38 0.63 -0.97 2.09
16.00 13.33 -0.38 0.63 -0.81 2.09
16.00 13.33 -0.38 0.63 -0.75 2.09
16.00 13.33 -0.38 0.63 -0.97 2.09
16.00 13.33 -0.38 0.63 -0.92 2.09
16.00 13.33 -0.38 0.63 -0.72 2.09
16.00 13.33 -0.38 0.63 -0.69 2.09
16.00 13.33 -0.38 0.63 -0.77 2.09
16.00 13.33 -0.38 0.63 -0.86 2.09
16.00 13.33 -0.38 0.63 -0.78 2.09
16.00 13.33 -0.38 0.63 -0.91 2.09
16.00 13.33 -0.38 0.63 -1.03 2.09
16.00 13.33 -0.38 0.63 -1.16 2.09
16.00 13.33 -0.38 0.63 -1.14 2.09
16.00 13.33 -0.38 0.63 -0.88 2.09
16.00 13.33 -0.38 0.63 -1.00 2.09
16.00 13.33 -0.38 0.63 -0.92 2.09
16.00 13.33 -0.38 0.63 -1.05 2.09
16.00 13.33 -0.38 0.63 -0.94 2.09
16.00 13.33 -0.38 0.63 -1.17 2.09
16.00 13.33 -0.38 0.63 -1.02 2.09
16.00 13.33 -0.38 0.63 -1.17 2.09
16.00 13.33 -0.38 0.63 -1.09 2.09
16.00 13.33 -0.38 0.63 -1.33 2.09
16.00 13.33 -0.38 0.63 -1.22 2.09
16.00 13.33 -0.38 0.63 -1.09 2.09
16.00 13.33 -0.38 0.63 -1.23 2.09
16.00 13.33 -0.38 0.63 -1.13 2.09
16.00 13.33 -0.38 0.63 -1.34 2.09
16.00 13.33 -0.38 0.63 -1.34 2.09
16.00 13.33 -0.38 0.63 -1.11 2.09
16.00 13.33 -0.38 0.63 -1.13 2.09
16.00 13.33 -0.38 0.63 -1.34 2.09
16.00 13.33 -0.38 0.63 -1.20 2.09
16.00 13.33 -0.38 0.63 -1.02 2.09
16.00 13.33 -0.38 0.63 -1.16 2.09
16.00 13.33 -0.38 0.63 -1.30 2.09
16.00 13.33 -0.38 0.63 -1.16 2.09
16.00 13.33 -0.38 0.63 -1.00 2.09
16.00 13.33 -0.38 0.63 -0.98 2.09
16.00 13.33 -0.38 0.63 -1.20 2.09
16.00 13.33 -0.38 0.63 -1.25 2.09
16.00 13.33 -0.38 0.63 -0.89 2.09
16.00 13.33 -0.38 0.63 -0.98 2.09
16.00 13.33 -0.38 0.63 -1.09 2.09
16.00 13.33 -0.38 0.63 -1.11 2.09
16.00 13.33 -0.38 0.63 -0.89 2.09
16.00 13.33 -0.38 0.63 -0.80 2.09
16.00 13.33 -0.38 0.63 -1.09 2.09
16.00 13.33 -0.38 0.63 -0.94 2.09
16.00 13.33 -0.38 0.63 -0.73 2.09
16.00 13.33 -0.38 0.63 -0.89 2.09
16.00 13.33 -0.38 0.63 -0.83 2.09
16.00 13.33 -0.38 0.63 -0.94 2.09
16.00 13.33 -0.38 0.63 -0.95 2.09
16.00 13.33 -0.38 0.63 -0.84 2.09
16.00 13.33 -0.38 0.63 -0.88 2.09
16.00 13.33 -0.38 0.63 -0.81 2.09
16.00 13.33 -0.38 0.63 -0.92 2.09
16.00 13.33 -0.38 0.63 -0.98 2.09
16.00 13.33 -0.38 0.63 -0.88 2.09
16.00 13.33 -0.38 0.63 -0.88 2.09
16.00 13.33 -0.38 0.63 -1.02 2.09
16.00 13.33 -0.38 0.63 -0.58 2.09
16.00 13.33 -0.38 0.63 -0.66 2.09
16.00 13.33 -0.38 0.63 -1.13 2.09
16.00 13.33 -0.38 0.63 -1.11 2.09
16.00 13.33 -0.38 0.63 -1.05 2.09
16.00 13.33 -0.38 0.63 -1.17 2.09
16.00 13.33 -0.38 0.63 -1.05 2.09
16.00 13.33 -0.38 0.63 -0.94 2.09
16.00 13.33 -0.38 0.63 -0.88 2.09
16.00 13.33 -0.38 0.63 -0.97 2.09
16.00 13.33 -0.38 0.63 -0.91 2.09
16.00 13.33 -0.38 0.63 -1.00 2.09
16.00 13.33 -0.38 0.63 -0.97 2.09
16.00 13.33 -0.38 0.63 -1.05 2.09
16.00 13.33 -0.38 0.63 -1.02 2.09
16.00 13.33 -0.38 0.63 -0.97 2.09
16.00 13.33 -0.38 0.63 -0.97 2.09
16.00 13.33 -0.38 0.63 -1.00 2.09
16.00 13.33 -0.38 0.63 -1.02 2.09
16.00 13.33 -0.38 0.63 -1.08 2.09
16.00 13.33 -0.38 0.63 -0.98 2.09
16.00 13.33 -0.38 0.63 -0.98 2.09
16.00 13.33 -0.38 0.63 -1.03 2.09
16.00 13.33 -0.38 0.63 -1.06 2.09
16.00 13.33 -0.38 0.63 -1.05 2.09
16.00 13.33 -0.38 0.63 -1.09 2.09
16.00 13.33 -0.38 0.63 -1.08 2.09
16.00 13.33 -0.38 0.63 -1.05 2.09
16.00 13.33 -0.38 0.63 -1.02 2.09
16.00 13.33 -0.38 0.63 -1.02 2.09
16.00 13.33 -0.38 0.63 -1.02 2.09
16.00 13.33 -0.38 0.63 -0.97 2.09
16.00 13.33 -0.38 0.63 -0.91 2.09
16.00 13.33 -0.38 0.63 -0.94 2.09
16.00 13.33 -0.38 0.63 -0.95 2.09
16.00 13.33 -0.38 0.63 -1.00 2.09
16.00 13.33 -0.38 0.63 -1.00 2.09
16.00 13.33 -0.38 0.63 -1.11 2.09
16.00 13.33 -0.38 0.63 -1.09 2.09
16.00 13.33 -0.38 0.63 -1.05 2.09
16.00 13.33 -0.38 0.63 -1.13 2.09
16.00 13.33 -0.38 0.63 -1.08 2.09
16.00 13.33 -0.38 0.63 -1.02 2.09
16.00 13.33 -0.38 0.63 -0.92 2.09
16.00 13.33 -0.38 0.63 -0.98 2.09
16.00 13.33 -0.38 0.63 -1.03 2.09
16.00 13.33 -0.38 0.63 -1.14 2.09
16.00 13.33 -0.38 0.63 -1.11 2.09
16.00 13.33 -0.38 0.63 -1.09 2.09
16.00 13.33 -0.38 0.63 -1.06 2.09
16.00 13.33 -0.38 0.63 -1.00 2.09
16.00 13.33 -0.38 0.63 -1.03 2.09
16.00 13.33 -0.38 0.63 -1.06 2.09
16.00 13.33 -0.38 0.63 -1.02 2.09
16.00 13.33 -0.38 0.63 -1.08 2.09
16.00 13.33 -0.38 0.63 -1.11 2.09
16.00 13.33 -0.38 0.63 -1.14 2.09
16.00 13.33 -0.38 0.63 -1.08 2.09
16.00 13.33 -0.38 0.63 -1.08 2.09
16.00 13.33 -0.38 0.63 -1.03 2.09
16.00 13.33 -0.38 0.63 -1.17 2.09
16.00 13.33 -0.38 0.63 -1.23 2.09
16.00 13.33 -0.38 0.63 -1.20 2.09
16.00 13.33 -0.38 0.63 -1.05 2.09
16.00 13.33 -0.38 0.63 -1.05 2.09
16.00 13.33 -0.38 0.63 -0.86 2.09
16.00 13.33 -0.38 0.63 -0.91 2.09
16.00 13.33 -0.38 0.63 -0.98 2.09
16.00 13.33 -0.38 0.63 -1.16 2.09
16.00 13.33 -0.38 0.63 -1.03 2.09
16.00 13.33 -0.38 0.63 -1.08 2.09
16.00 13.33 -0.38 0.63 -1.03 2.09
16.00 13.33 -0.38 0.63 -1.11 2.09
16.00 13.33 -0.38 0.63 -1.13 2.09
16.00 13.33 -0.38 0.63 -1.16 2.09
16.00 13.33 -0.38 0.63 -1.05 2.09
16.00 13.33 -0.38 0.63 -1.09 2.09
16.00 13.33 -0.38 0.63 -1.06 2.09
16.00 13.33 -0.38 0.63 -1.13 2.09
16.00 13.33 -0.38 0.63 -1.13 2.09
16.00 13.33 -0.38 0.63 -1.16 2.09
16.00 13.33 -0.38 0.63 -1.02 2.09
16.00 13.33 -0.38 0.63 -1.00 2.09
16.00 13.33 -0.38 0.63 -1.03 2.09
16.00 13.33 -0.38 0.63 -1.20 2.09
16.00 13.33 -0.38 0.63 -1.14 2.09
16.00 13.33 -0.38 0.63 -1.06 2.09
16.00 13.33 -0.38 0.63 -1.14 2.09
16.00 13.33 -0.38 0.63 -1.08 2.09
16.00 13.33 -0.38 0.63 -1.17 2.09
16.00 13.33 -0.38 0.63 -1.19 2.09
16.00 13.33 -0.38 0.63 -1.17 2.09
16.00 13.33 -0.38 0.63 -1.16 2.09
16.00 13.33 -0.38 0.63 -1.00 2.09
16.00 13.33 -0.38 0.63 -1.08 2.09
16.00 13.33 -0.38 0.63 -1.17 2.09
16.00 13.33 -0.38 0.63 -1.23 2.09
16.00 13.33 -0.38 0.63 -1.08 2.09
16.00 13.33 -0.38 0.63 -1.14 2.09
16.00 13.33 -0.38 0.63 -1.08 2.09
16.00 13.33 -0.38 0.63 -1.19 2.09
16.00 13.33 -0.38 0.63 -1.16 2.09
16.00 13.33 -0.38 0.63 -1.22 2.09
16.00 13.33 -0.38 0.63 -1.11 2.09
16.00 13.33 -0.38 0.63 -1.13 2.09
16.00 13.33 -0.38 0.63 -1.06 2.09
16.00 13.33 -0.38 0.63 -1.22 2.09
16.00 13.33 -0.38 0.63 -1.20 2.09
16.00 13.33 -0.38 0.63 -1.19 2.09
16.00 13.33 -0.38 0.63 -1.11 1.86
16.00 13.33 -0.38 0.63 -1.14 1.77
16.00 13.33 -0.38 0.63 -1.16 1.88
16.00 13.33 -0.38 0.63 -1.22 1.52
16.00 13.33 -0.38 0.63 -1.27 1.64
16.00 13.33 -0.38 0.63 -1.25 1.63
16.00 13.33 -0.38 0.63 -1.28 1.72
16.00 13.33 -0.38 0.63 -1.17 1.75
16.00 13.33 -0.38 0.63 -1.25 1.70
16.00 13.33 -0.38 0.63 -1.17 1.89
16.00 13.33 -0.38 0.63 -1.25 1.73
16.00 13.33 -0.38 0.63 -1.36 1.92
16.00 13.33 -0.38 0.63 -1.22 1.78
16.00 13.33 -0.38 0.63 -1.25 1.80
16.00 13.33 -0.38 0.63 -1.09 1.75
16.00 13.33 -0.38 0.63 -1.00 1.81
16.00 13.33 -0.38 0.63 -1.06 1.88
16.00 13.33 -0.38 0.63 -1.22 1.73
16.00 13.33 -0.38 0.63 -1.23 1.81
16.00 13.33 -0.38 0.63 -1.27 1.88
16.00 13.33 -0.38 0.63 -1.36 1.78
16.00 13.33 -0.38 0.63 -1.34 1.84
16.00 13.33 -0.38 0.63 -1.33 1.70
16.00 13.33 -0.38 0.63 -1.28 1.88
16.00 13.33 -0.38 0.63 -1.25 1.86
16.00 13.33 -0.38 0.63 -1.25 1.77
16.00 13.33 -0.38 0.63 -1.27 1.75
16.00 13.33 -0.38 0.63 -1.25 1.75
16.00 13.33 -0.38 0.63 -1.28 1.78
16.00 13.33 -0.38 0.63 -1.31 1.83
16.00 13.33 -0.38 0.63 -1.30 1.86
16.00 13.33 -0.38 0.63 -1.27 1.88
16.00 13.33 -0.38 0.63 -1.27 1.80
16.00 13.33 -0.38 0.63 -1.27 1.72
16.00 13.33 -0.38 0.63 -1.22 1.81
16.00 13.33 -0.38 0.63 -1.22 1.94
16.00 13.33 -0.38 0.63 -1.20 1.77
16.00 13.33 -0.38 0.63 -1.19 1.91
16.00 13.33 -0.38 0.63 -1.19 1.80
16.00 13.33 -0.38 0.63 -1.22 1.95
16.00 13.33 -0.38 0.63 -1.22 1.86
16.00 13.33 -0.38 0.63 -1.25 2.06
16.00 13.33 -0.38 0.63 -1.27 1.88
16.00 13.33 -0.38 0.63 -1.31 2.06
16.00 13.33 -0.38 0.63 -1.33 1.83
16.00 13.33 -0.38 0.63 -1.31 2.11
16.00 13.33 -0.38 0.63 -1.28 1.94
16.00 13.33 -0.38 0.63 -1.27 2.13
16.00 13.33 -0.38 0.63 -1.28 1.94
16.00 13.33 -0.38 0.63 -1.23 2.16
16.00 13.33 -0.38 0.63 -1.17 2.06
16.00 13.33 -0.38 0.63 -1.13 2.13
16.00 13.33 -0.38 0.63 -1.16 2.05
16.00 13.33 -0.38 0.63 -1.11 2.17
16.00 13.33 -0.38 0.63 -0.89 2.16
16.00 13.33 -0.38 0.63 -1.33 2.27
16.00 13.33 -0.38 0.63 -1.28 2.25
16.00 13.33 -0.38 0.63 -1.19 2.34
16.00 13.33 -0.38 0.63 -1.02 2.39
16.00 13.33 -0.38 0.63 -1.19 2.22
16.00 13.33 -0.38 0.63 -1.19 2.33
16.00 13.33 -0.38 0.63 -1.02 2.23
16.00 13.33 -0.38 0.63 -1.16 2.22
16.00 13.33 -0.38 0.63 -1.16 2.25
16.00 13.33 -0.38 0.63 -1.08 2.28
16.00 13.33 -0.38 0.63 -1.20 2.30
16.00 13.33 -0.38 0.63 -1.20 3.63
16.00 13.33 -0.38 0.63 -1.11 5.53
16.00 13.33 -0.38 0.63 -1.11 4.31
16.00 13.33 -0.38 0.63 -0.89 2.78
16.00 13.33 -0.38 0.63 -1.05 2.00
16.00 13.33 -0.38 0.63 -1.09 1.77
16.00 13.33 -0.38 0.63 -1.13 1.89
16.00 13.33 -0.38 0.63 -1.39 1.94
16.00 13.33 -0.38 0.63 -1.23 1.86
16.00 13.33 -0.38 0.63 -1.41 1.80
16.00 13.33 -0.38 0.63 -1.14 1.88
16.00 13.33 -0.38 0.63 -1.08 2.08
16.00 13.33 -0.38 0.63 -1.16 2.00
16.00 13.33 -0.38 0.63 -1.06 1.95
16.00 13.33 -0.38 0.63 -1.22 2.13
16.00 13.33 -0.38 0.63 -1.17 1.94
16.00 13.33 -0.38 0.63 -1.23 1.88
16.00 13.33 -0.38 0.63 -0.98 2.09
16.00 13.33 -0.38 0.63 -1.13 2.03
16.00 13.33 -0.38 0.63 -1.06 2.19
16.00 13.33 -0.38 0.63 -1.23 2.02
16.00 13.33 -0.38 0.63 -1.06 2.08
16.00 13.33 -0.38 0.63 -1.23 2.08
16.00 13.33 -0.38 0.63 -1.05 2.02
16.00 13.33 -0.38 0.63 -1.16 2.28
16.00 13.33 -0.38 0.63 -1.00 2.22
16.00 13.33 -0.38 0.63 -1.27 1.94
16.00 13.33 -0.38 0.63 -1.13 2.08
16.00 13.33 -0.38 0.63 -1.20 2.22
16.00 13.33 -0.38 0.63 -1.02 2.20
16.00 13.33 -0.38 0.63 -1.13 2.20
16.00 13.33 -0.38 0.63 -1.16 2.25
16.00 13.33 -0.38 0.63 -1.16 2.22
16.00 13.33 -0.38 0.63 -1.25 2.06
16.00 13.33 -0.38 0.63 -1.02 2.02
16.00 13.33 -0.38 0.63 -1.16 2.05
16.00 13.33 -0.38 0.63 -1.06 2.03
16.00 13.33 -0.38 0.63 -1.22 2.02
16.00 13.33 -0.38 0.63 -1.23 1.83
16.00 13.33 -0.38 0.63 -0.98 1.83
16.00 13.33 -0.38 0.63 -1.11 1.75
16.00 13.33 -0.38 0.63 -1.23 1.66
16.00 13.33 -0.38 0.63 -1.13 1.66
16.00 13.33 -0.38 0.63 -1.22 1.67
16.00 13.33 -0.38 0.63 -1.17 1.52
16.00 13.33 -0.38 0.63 -1.00 1.55
16.00 13.33 -0.38 0.63 -1.20 1.59
16.00 13.33 -0.38 0.63 -1.27 1.59
16.00 13.33 -0.38 0.63 -1.16 1.59
16.00 13.33 -0.38 0.63 -1.13 1.59
16.00 13.33 -0.38 0.63 -1.25 1.59
16.00 13.33 -0.38 0.63 -1.36 1.59
16.00 13.33 -0.38 0.63 -1.33 1.59
16.00 13.33 -0.38 0.63 -1.39 1.59
16.00 13.33 -0.38 0.63 -1.31 1.59
16.00 13.33 -0.38 0.63 -1.23 1.59
16.00 13.33 -0.38 0.63 -1.19 1.59
16.00 13.33 -0.38 0.63 -1.28 1.59
16.00 13.33 -0.38 0.63 -1.22 1.59
16.00 13.33 -0.38 0.63 -1.09 1.59
16.00 13.33 -0.38 0.63 -1.39 1.59
16.00 13.33 -0.38 0.63 -1.41 1.59
16.00 13.33 -0.38 0.63 -1.55 1.59
16.00 13.33 -0.38 0.63 -1.55 1.59
16.00 13.33 -0.38 0.63 -1.31 1.59
16.00 13.33 -0.38 0.63 -1.64 1.59
16.00 13.33 -0.38 0.63 -1.50 1.59
16.00 13.33 -0.38 0.63 -1.59 1.59
16.00 13.33 -0.38 0.63 -1.41 1.59
16.00 13.33 -0.38 0.63 -1.36 1.59
16.00 13.33 -0.38 0.63 -1.48 1.59
16.00 13.33 -0.38 0.63 -1.42 1.59
16.00 13.33 -0.38 0.63 -1.31 1.59
16.00 13.33 -0.38 0.63 -1.56 1.59
